event_id	username	verb	starttime	endtime	object	target	location	context	originalrequest	timestamp
56122	Gert van Wijn	commented	2013-02-20T20:00:33Z	(null) 	http://jetschi.wordpress.com/2013/02/20/reviewing-pinterest/comment-page-1/#comment-3	(null)	(null)	chikul13	<p>You guys make a good point concerning the registering process. Pinterest makes it very clear what the user has to do to create an account. But in the next step, where the user is required to make 5 choices about his interests, the &#8216;next&#8217; button only appears when 5 items are selected and before that, it isn&#8217;t really obvious to the user that he has to do that.<br /> Another negative point about this is that by selecting your interests, you automatically follow a bunch of people without knowing them and without giving your permission to follow them.<br /> A better alternative to this would be giving the user the opportunity to select certain people instead of interests in the registering process.</p> <p>Finally, we also noticed the same thing about the error messages. It is never really clear what was the cause of the error is. And also, the different language of the error messages is really annoying. I mean if the message isn&#8217;t clear in Dutch, it certainly won&#8217;t be more revealing in English or in Portuguese (:</p> 	2013/03/01 05:49:58 PM
56128	Gert van Wijn	commented	2013-02-28T14:18:39Z	(null) 	http://hatchi13.wordpress.com/2013/02/28/brainstormstoryboard/comment-page-1/#comment-9	(null)	(null)	chikul13	<p>I agree that is hard applying the u2018no criticismu2019-rule in the brainstorming session, but I also think this is important to think out of the box and come up with new exciting ideas, which would otherwise stay hidden, because no one dares to express them.<br /> On the other hand, by looking at the picture of your brainstorm, it looks a bit unstructured to me. I know a brainstorm can not make sense to someone who hasnu2019t participated in it, but you guys didnu2019t use a lot of arrows or edges to connect different concepts ..</p> <p>At last, I like that you kept your storyboard minimalistic. This makes it very obvious on what you will focus and makes sure that the story, or the u2018spiritu2019, is clear to anyone who sees it.</p> 	2013/03/01 05:49:59 PM
56129	Gert van Wijn	commented	2013-02-28T14:15:54Z	(null) 	http://hatchi13.wordpress.com/2013/02/28/brainstormstoryboard/comment-page-1/#comment-8	(null)	(null)	chikul13	<p><em>Removed by request.</em></p> 	2013/03/01 05:49:59 PM
56135	Erik Duval	commented	2013-02-24T17:32:19Z	(null) 	http://hatchi13.wordpress.com/2013/02/21/uiofpinterest/comment-page-1/#comment-2	(null)	(null)	chikul13	<p>Interesting that you note that &#8220;the more is shared, the more interesting it gets. Unfortunately, on Pinterest, it also gets a bit more chaotic&#8221;. Isn&#8217;t this true of most social media (facebook, twitter, google plus, &#8230;)? How do other applications deal with this?</p> 	2013/03/01 05:49:59 PM
56134	Sam Agten	commented	2013-02-25T16:25:10Z	(null) 	http://hatchi13.wordpress.com/2013/02/21/uiofpinterest/comment-page-1/#comment-3	(null)	(null)	chikul13	<p>How do your own findings relate to what you learned from the user evaluations you did in class?</p> 	2013/03/01 05:49:59 PM
56137	Joris Schelfaut	commented	2013/02/26 12:40:12 PM	(null) 	http://igchi.wordpress.com/2013/02/20/studio-session-1/comment-page-1/#comment-12	(null)	(null)	chikul13	"The choice of tasks was pretty much improvisation, as we didn&#8217;t receive that much time to prepare the tasks. Also, I don&#8217;t recall getting concrete directions on how to design tasks. In hindsight, several aspects of tasks can be considered, as listed here: <a href=""http://www.paperprototyping.com/downloads/Ch6_task_template.pdf"" rel=""nofollow"">http://www.paperprototyping.com/downloads/Ch6_task_template.pdf</a></p> "	2013/03/01 05:50:00 PM
56138	djfudow	commented	2013-02-25T16:47:22Z	(null) 	http://igchi.wordpress.com/2013/02/20/studio-session-1/comment-page-1/#comment-11	(null)	(null)	chikul13	You say the help topics are perhaps a bit too simple, can you perhaps give a concrete example from what certainly needs to be added to the help topics according to you?</p> 	2013/03/01 05:50:00 PM
56139	Sam Agten	commented	2013-02-25T15:51:13Z	(null) 	http://igchi.wordpress.com/2013/02/20/studio-session-1/comment-page-1/#comment-10	(null)	(null)	chikul13	None of the tasks you let the test-users do directly relate to the negative points you discovered. For instance: wouldn&#8217;t it be interesting to let a user &#8220;unfollow&#8221; a certain PInterest user to see if they have the same problem with the grayed out button?</p> 	2013/03/01 05:50:00 PM
56142	Joris Schelfaut	commented	2013-02-24T18:15:27Z	(null) 	http://igchi.wordpress.com/human-computer-interaction/overview/comment-page-1/#comment-7	(null)	(null)	chikul13	It is based on the slides of the course and some additional web sources (mainly usabilitynet.org and nngroup.com). The idea was to have some sort of reference for the concepts we will be talking about in our blog posts. It is still a work in progress though!</p> 	2013/03/01 05:50:00 PM
56143	Erik Duval	commented	2013-02-24T17:17:33Z	(null) 	http://igchi.wordpress.com/human-computer-interaction/overview/comment-page-1/#comment-6	(null)	(null)	chikul13	Cool that you provide an overview of your course notes! Actually, is this based on your notes?</p> 	2013/03/01 05:50:00 PM
56146	vincent_gv	commented	2013-02-25T22:41:27Z	(null) 	http://chiconcarne.wordpress.com/2013/02/21/a-quick-usability-review-of-pinterest/comment-page-1/#comment-7	(null)	(null)	chikul13	<p>It&#8217;s rather remarkable that your test user also had problems finding the proper way to mail the support team because we have made the same observation. This indicates that it might be a problem that will keep arising for other people and should be taken care of.<br /> I&#8217;m glad that you also did the test of pinning something from a specific user. In our case, the person didn&#8217;t immediately notice the option to select pinners as search results instead of pins, which you label as the &#8220;tricky part&#8221;. On the other hand, your test person already knew how to do this and the test went smoothly. Thus, it looks like it&#8217;s also a common problem that might need some further investigation.</p> 	2013/03/01 05:50:01 PM
56144	tdbuyser	commented	2013-02-24T10:49:06Z	(null) 	http://igchi.wordpress.com/2013/02/20/studio-session-1/comment-page-1/#comment-5	(null)	(null)	chikul13	After reading some evaluations of pinterest, the &#8216;registering errors&#8217;-issue seems to be a recurring problem. You are totally right about the non-helpful information pinterest shows in that error message. I should also increase the font size of the message, so that a user will certainly notice the error message. But as I said, the error message is not very clear for the user.</p> <p>I can also imagine that some users do not know what to do to go back to the main page after zooming in a picture. I did not notice the background thing myself, but this can be easily solved by adding a cross &#8216;x&#8217; at the top corner of the zoomed-in image.</p> <p>For me, searching was not that easy. When searching for a specific user, the search task gave me no result (that was what I thought). It was very confusing because I knew the person I was searching for had a pinterest account. But apparently I had to navigate to the &#8216;pinners&#8217; tab, where indeed the person I was looking for appeared. I guess that a lot of (new) users are struggling with this search-issue.</p> 	2013/03/01 05:50:00 PM
56148	djfudow	commented	2013/02/25 12:44:40 PM	(null) 	http://chiconcarne.wordpress.com/2013/02/21/a-quick-usability-review-of-pinterest/comment-page-1/#comment-5	(null)	(null)	chikul13	<p>Nice first blog! It&#8217;s fun to directly see the theory in action; the different tasks each with their Effectiveness, Efficiency and Satisfaction.<br /> But what if you had to choose just 1 task to execute by a user now you know these parameters? Why specifically this one?</p> 	2013/03/01 05:50:01 PM
56149	Tom Piot	commented	2013-02-24T21:28:37Z	(null) 	http://chiconcarne.wordpress.com/2013/02/21/a-quick-usability-review-of-pinterest/comment-page-1/#comment-4	(null)	(null)	chikul13	<p>Considering we only had 2 minutes to come up with them, the chosen tasks aren&#8217;t exactly selected in a profound way. We chose tasks we thought were &#8220;difficult&#8221; at that time, hoping to see our testers struggle, thus revealing usability issues. Task #2 was copied directly from another group because we had some spare minutes and needed another task quickly to fill the time (so chronologically, it was task #4).</p> 	2013/03/01 05:50:01 PM
56151	Erik Duval	commented	2013-02-24T17:36:04Z	(null) 	http://chiconcarne.wordpress.com/2013/02/21/a-quick-usability-review-of-pinterest/comment-page-1/#comment-2	(null)	(null)	chikul13	<p>I wonder a bit about how you choose the tasks you used in the test: are these the most important, relevant, frequent, &#8230; tasks for Pinterest users?</p> 	2013/03/01 05:50:01 PM
56152	Joris Schelfaut	commented	2013-02-22T01:48:07Z	(null) 	http://chiconcarne.wordpress.com/2013/02/21/a-quick-usability-review-of-pinterest/comment-page-1/#comment-1	(null)	(null)	chikul13	"<p>Perhaps your findings about effectiveness of the user interface relate to Jakob Nielsen&#8217;s results on user satisfaction and performance metrics, as can be found here: <a href=""http://www.nngroup.com/articles/satisfaction-vs-performance-metrics/"" rel=""nofollow"">http://www.nngroup.com/articles/satisfaction-vs-performance-metrics/</a></p> "	2013/03/01 05:50:01 PM
56154	sdehaes	commented	2013-02-26T16:37:30Z	(null) 	http://teamschi.wordpress.com/2013/02/22/user-interfaces-first-encounter/comment-page-1/#comment-10	(null)	(null)	chikul13	<p>It is true that the pins could draw the attention but this happens all the time, it&#8217;s what the site is about. The buttons for the different categories could be a bit more visual but we think the idea is good. Finding a pinner on a page full of pins, pinners and boards would be quite difficult.</p> 	2013/03/01 05:50:01 PM
56158	Alex Witteveen	commented	2013-02-26T10:35:11Z	(null) 	http://teamschi.wordpress.com/2013/02/22/user-interfaces-first-encounter/comment-page-1/#comment-6	(null)	(null)	chikul13	<p>Nice first post! I like the pictures that show/motivate the points you make!</p> 	2013/03/01 05:50:02 PM
56162	Erik Duval	commented	2013-02-24T18:17:11Z	(null) 	http://teamschi.wordpress.com/2013/02/22/user-interfaces-first-encounter/comment-page-1/#comment-2	(null)	(null)	chikul13	<p>If I understand the post correctly, then the only, or at least main, source of problems were the icons? This is a bit different from what other groups discovered&#8230; Any idea why your evaluation is more positive overall?</p> 	2013/03/01 05:50:02 PM
56163	Joris Schelfaut	commented	2013-02-22T18:30:39Z	(null) 	http://teamschi.wordpress.com/2013/02/22/user-interfaces-first-encounter/comment-page-1/#comment-1	(null)	(null)	chikul13	<p>What was your main concern with the site from the first analysis? Did you design your tasks in such a way to discover more on this issue?</p> 	2013/03/01 05:50:02 PM
56161	pj_verbruggen	commented	2013-02-25T09:52:39Z	(null) 	http://teamschi.wordpress.com/2013/02/22/user-interfaces-first-encounter/comment-page-1/#comment-3	(null)	(null)	chikul13	<p>I agree with the fact that it is a good thing that the search results can be categorized in the three categories. But I disagree that this is a pro because it&#8217;s done automatically. You should be able to look at all the results at the same time. If you now search for a Pinner you always need to make an extra click, even if no Pin or Board results exist. I would prefer when they show the top 5 results for each category.</p> <p>The 5 pinners that you need to follow is indeed very aggressive. I think we skipped it by returning to the home page but there is no option which allows you to skip this nicely.</p> <p>You mention icon confusion regarding uploading a pin, was this the only example? I don&#8217;t really agree there, because I don&#8217;t think it is an icon problem. I just don&#8217;t like it that you need to choose between uploading a picture and giving an URL. There should be only one option &#8216;Add a Pin&#8217; and then there should be an URL field and a box to upload a picture so that you can choose there. Because &#8216;Add a Pin&#8217; and &#8216;Upload a pin&#8217; are not exclusive, in my opinion uploading a pin is a possible part of adding a pin..</p> <p>I also agree with the conclusion, we all had some good comments because we were very critical in our evaluation but I think we also need to agree that the website overall is user friendly. The main reason that nobody decided to keep using Pinterest is because we did not find it useful.</p> 	2013/03/01 05:50:02 PM
56165	pj_verbruggen	commented	2013-02-26T09:45:20Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-11	(null)	(null)	chikul13	<p>I agree with the comment about the add button, we had the same experience. </p> <p>I do not completely agree with the mobile app remark. It is typical that you only get mobile app advertisement when you enter Pinterest with a mobile device. If you login with your smartphone/tablet then you will see that a remark is made to get the app from your store. This is the normal way to advertise your app.<br /> This does not mean that they could not make a link to it at their website of course. But with Facebook I would also have no idea where to find a reference to the app, it is simply quite useless to have while visiting the page with a PC/Mac.</p> 	2013/03/01 05:50:02 PM
56167	gill_vdb	commented	2013-02-25T21:26:35Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-9	(null)	(null)	chikul13	<p>While it&#8217;s true that the intention of these blogs isn&#8217;t to correct each others English. It doesn&#8217;t look very professional to not proofread your blog. It might however be more polite to direct message these errors so the author can correct them. As we are here to learn after all we are here to learn so no harm in polishing up you English along the way <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> .</p> 	2013/03/01 05:50:03 PM
56170	Tom Piot	commented	2013-02-24T22:00:54Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-6	(null)	(null)	chikul13	<p> I think you could easily expand this post by going into more depth on the two test results that the user didn&#8217;t have any troubles with. Why was it they had no problems finding the correct buttons/links/actions necessary to complete the test? Is it because the interface follows some convention everybody knows? If yes: what convention? If not: maybe this could be an improvement of certain conventions? Discuss <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> </p> 	2013/03/01 05:50:03 PM
56169	Sander Voeten	commented	2013-02-25T10:08:16Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-7	(null)	(null)	chikul13	<p>The reason our testees didn&#8217;t find the mobile platform apps is that the page can be found by clicking on the &#8220;pin it button&#8221;-link and we think it&#8217;s a wrong chosen name.<br /> And we don&#8217;t know any conventions yet, that&#8217;s why we take the course of CHI <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> </p> 	2013/03/01 05:50:03 PM
56174	Erik Duval	commented	2013-02-24T17:25:05Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-2	(null)	(null)	chikul13	<p>I wonder whether people typically go to pinterest and then look for a mobile app, or go to the apple or google store and then look for pinterest&#8230; What do you think?</p> 	2013/03/01 05:50:03 PM
56175	Joris Schelfaut	commented	2013/02/22 12:35:26 PM	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-1	(null)	(null)	chikul13	<p>Did your findings correspond to what you expected from the results from the first evaluation task?</p> 	2013/03/01 05:50:03 PM
56100	pj_verbruggen	commented	2013-02-26T09:24:55Z	(null) 	http://chinterest.wordpress.com/2013/02/20/first-lesson-chi/comment-page-1/#comment-11	(null)	(null)	chikul13	<p>We think that when you enter your board, adding pins will be the main thing that you want to do. If we look at the board now, then we see &#8216;Edit Board&#8217; in the central position. This is where the first confusion started for me, I clicked there to add pictures but it were actually board settings that I could edit there. The &#8216;Add+&#8217; button is in the top menu, next to the &#8216;About&#8217; button and it has the same size. In our opinion this was strange for the main action that will be selected.</p> <p>For me the most logical place is just the topleft pin of your board, instread of putting a real pin there, you just put a giant &#8216;+&#8217; or ADD so when you click it, you can add pins. This is a very common strategy.</p> <p>I understand that the Add+ is consistent for the whole site, but I would not find it redundant when they add this + pin in your board so that this becomes extra obvious.</p> 	2013/03/01 05:49:57 PM
56118	pj_verbruggen	commented	2013-02-25T10:07:07Z	(null) 	http://jetschi.wordpress.com/2013/02/20/reviewing-pinterest/comment-page-1/#comment-7	(null)	(null)	chikul13	<p>Very strange that you had an error message in Portuguese, any idea how this was possible? Was your language Dutch when you entered or was it English or Portuguese?</p> <p>I totally agree with the 5 categories that you need to select problem. This is indeed for their recommendation engine so that it doesn&#8217;t suffer from the cold start problem but they could use some implicit feedback depending on the first pins that you click in a random overview so I don&#8217;t think it is necessary to be so aggressive with it.<br /> When I joined Pinterest they asked me to follow 5 pinners so this is also strange. If I had to choose between boards and pinners I would go for boards because I really had no idea which Pinners made which Pins so I did not know who I wanted to follow. With a board you can choose some topic you like but then indeed you have the problem that you don&#8217;t know who the Pinner is.. So I conclude that the best option is that they don&#8217;t force you to follow anything. They could just suggest you to follow some artists or idols, but not more than a suggestion.</p> <p>So except for the error message and the pick 5 categories obligation you think that Pinterest is intuitive? I don&#8217;t completely agree with that one, for example the Add button is not so easy to find and the choice of uploading a pin and adding a pin is somewhat strange, isn&#8217;t uploading a pin also adding a pin?</p> 	2013/03/01 05:49:58 PM
56082	benjaminwtv	commented	2013-02-25T22:13:30Z	(null) 	http://teamtgv.wordpress.com/2013/02/22/pinterest-evaluation/comment-page-1/#comment-10	(null)	(null)	chikul13	<p>During our evaluation, we also noticed that other users are not included in the search results. Unlike your test subjects, we failed to notice the options to display search results for pins, boards and pinners. For this reason I agree that the search options should more obvious.</p> 	2013/03/01 05:49:55 PM
56172	Michael Gobbers	commented	2013-02-24T18:07:01Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-4	(null)	(null)	chikul13	<p>Yes, we expected the user to have trouble finding the mobile apps as it is really hidden away. The problem with the repin concept was something we did not expect. I guess a first time user is familiar with the share concept of other social websites, but they don&#8217;t link it to the repin concept</p> 	2013/03/01 05:50:03 PM
56173	Michael Gobbers	commented	2013-02-24T18:01:16Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-3	(null)	(null)	chikul13	<p>Yes we thought about that. But by making it more visible on the website itself they may get more users that are not explicitly looking for the app.</p> 	2013/03/01 05:50:03 PM
56104	Sven Charleer	commented	2013-02-25T10:57:57Z	(null) 	http://chinterest.wordpress.com/2013/02/20/first-lesson-chi/comment-page-1/#comment-7	(null)	(null)	chikul13	<p>In class you did evaluate using other users (not group members) no? When observing the users you&#8217;d see them run into certain issues after giving them general tasks to do, that&#8217;s different from finding issues yourself. That&#8217;s what&#8217;s meant by user testing. </p> <p>Btw, your posts aren&#8217;t showing up properly in RSS. Could you look into that? (only title of blogpost is showing in news readers)</p> 	2013/03/01 05:49:57 PM
56114	Sven Charleer	commented	2013-02-26T11:50:58Z	(null) 	http://jetschi.wordpress.com/2013/02/20/reviewing-pinterest/comment-page-1/#comment-11	(null)	(null)	chikul13	<p>Exactly, evaluation would be a good reason behind the differences. One way to do this is through A/B testing which is a nice way to decide whether or not to introduce a new feature.</p> 	2013/03/01 05:49:58 PM
56179	Wouter Moermans	commented	2013-03-01T17:39:46Z	(null) 	http://hatchi13.wordpress.com/2013/03/01/paperprototype/comment-page-1/#comment-12	(null)	(null)	chikul13	"{""username"":""woutermoermans"",""starttime"":""2013-03-01 16:39:46 +0000"",""verb"":""commented"",""context"":""chikul13"",""object"":""http://hatchi13.wordpress.com/2013/03/01/paperprototype/comment-page-1/#comment-12"",""originalrequest"":{""description"":""I like this analogy between designing a house and a UI. Its basically comparing us (UI-designers) to architects. Although experienced architects spent houres on designing houses, i still know tons of people that do renovations afterwards. This tells me that there always is room for improvement even though they create prototypes aswell. Or maybe clients get bored with the interior and they just want a fresh look.""}}"	2013/03/01 05:51:05 PM
56116	Sven Charleer	commented	2013-02-25T11:32:00Z	(null) 	http://jetschi.wordpress.com/2013/02/20/reviewing-pinterest/comment-page-1/#comment-9	(null)	(null)	chikul13	<p>Some of you seem to have discovered different behaviors between user experiences. Like the forced 5 interests vs a pretty empty first page without any interest questions.<br /> Apart from a bug, is there anything else you can think of that might be the cause of this? This &#8220;bug&#8221; would not have been found if you would&#8217;ve registered all by yourself right?</p> 	2013/03/01 05:49:58 PM
56124	Sven Charleer	commented	2013-02-20T17:13:12Z	(null) 	http://jetschi.wordpress.com/2013/02/20/setting-up-the-blog/comment-page-1/#comment-1	(null)	(null)	chikul13	<p>Could you put the name of your group in the blog title? While USER INTERFACES PROJECT BLOG is accurate <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> it&#8217;s easier for us to recognise whose blog it is when using RSS readers etc.<br /> Thanks!</p> 	2013/03/01 05:49:58 PM
56141	Sven Charleer	commented	2013-02-25T11:21:35Z	(null) 	http://igchi.wordpress.com/2013/02/20/studio-session-1/comment-page-1/#comment-8	(null)	(null)	chikul13	Whether or not a site like this is simple or not also depends on the target audience. In user testing, what would be your first task you could give a user (someone who would be your target audience) to figure out your &#8220;general interface&#8221; or main page is off to a good start? Assuming the user knows nothing about your app/site.</p> 	2013/03/01 05:50:00 PM
56160	Sven Charleer	commented	2013-02-25T11:43:40Z	(null) 	http://teamschi.wordpress.com/2013/02/22/user-interfaces-first-encounter/comment-page-1/#comment-4	(null)	(null)	chikul13	<p>Not a lot of groups seem to find Pinterest useful out of which we could conclude you are not its target audience.<br /> Do you think the overall user evaluation results would be better with the right focus group? Or is this kind of evaluation necessary before we can move it to the target audience?</p> 	2013/03/01 05:50:02 PM
56168	Sven Charleer	commented	2013-02-25T10:51:27Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-8	(null)	(null)	chikul13	<p>Do try to write down why users have it easy to do a certain tasks next time. It will help you get an overview of what and why certain things work and will help you improve your next iterations of your software.</p> 	2013/03/01 05:50:03 PM
56103	Sander Voeten	commented	2013-02-25T11:43:22Z	(null) 	http://chinterest.wordpress.com/2013/02/20/first-lesson-chi/comment-page-1/#comment-8	(null)	(null)	chikul13	<p>You mention that you don&#8217;t like the location of the &#8216;add-button&#8217;, then what would be a better location according to you?</p> 	2013/03/01 05:49:57 PM
56164	Sander Voeten	commented	2013/03/01 12:49:30 PM	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-12	(null)	(null)	chikul13	<p>Yes I agree, but our point here is, that they do advertise their mobile apps. But not on a single page that is called &#8216;mobile apps&#8217; or something. You have to go to the &#8220;pin it button&#8221;-page where you normally can learn how to use their &#8220;pin it&#8221;-button, but the first thing you see on that page are their mobile apps instead of the usage/tutorials for the button.</p> 	2013/03/01 05:50:02 PM
56099	pj_verbruggen	commented	2013-02-20T16:16:45Z	(null) 	http://lpg13.wordpress.com/2013/02/20/first-session-first-evaluation/comment-page-1/#comment-2	(null)	(null)	chikul13	<p>You made a very good point on the big register-option in your first remark. I noticed this today because I deleted my account yesterday. Itu2019s like you may not browse it when you are not a real pinner. I also take your point on the fact that the overview is too busy. I think it&#8217; s because of the blobs of text. A good alternative would be to show the text after you clicked the pin. In essence itu2019s about sharing pictures, does that mean that I don&#8217;t want to read some explanation? No, but they could limit it to 100 characters.</p> <p>Pinterest indeed addresses you in the correct language, but if you press a menu button you switch back to English. This is not an important bug but it relates to the error message in English during class so I donu2019t believe that translation consistency is their strong side..</p> <p>In my understanding I can earn a badge by using some specific words, donu2019t know how much of the words I have used though, looking this up will be my next stepu2026 <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> </p> 	2013/03/01 05:49:56 PM
56098	benjaminwtv	commented	2013-02-23T13:53:29Z	(null) 	http://lpg13.wordpress.com/2013/02/20/first-session-first-evaluation/comment-page-1/#comment-3	(null)	(null)	chikul13	<p>I totally agree when you say that non-registered users cannot use the services in an optimal way. The first screenshot clearly indicates that. Apparently Pinterest decided to go even further. The current user interface for non-registered users doesn&#8217;t even allow them to browse the site. The only options are to log in or to register.</p> <p>When I was browsing the site during the session last week I also noticed that other users were not displayed in the search results. While this issue may lower user experience, I don&#8217;t think this is an interface problem.</p> <p>I take your point that for new Pinterest users the tile-like interface can be overwhelming. However I think that for frequent Pinterest users this interface is quite effective, because it maximizes the amount of information the user gets on one screen.</p> 	2013/03/01 05:49:56 PM
56159	benjaminwtv	commented	2013-02-25T22:51:54Z	(null) 	http://teamschi.wordpress.com/2013/02/22/user-interfaces-first-encounter/comment-page-1/#comment-5	(null)	(null)	chikul13	<p>I do not agree when you state that the search function is easy to use. In my opinion the search options &#8220;Pins&#8221;, &#8220;Boards&#8221; and &#8220;Pinners&#8221; are not so obvious. When you search something, the screen gets filled with images which are a lot larger than the text displaying the different search options. The images attract the user&#8217;s attention, making it easy to overlook the option to search for other users.</p> 	2013/03/01 05:50:02 PM
56166	benjaminwtv	commented	2013-02-25T22:40:34Z	(null) 	http://chimovez.wordpress.com/2013/02/21/evaluation-excercise/comment-page-1/#comment-10	(null)	(null)	chikul13	<p>I agree that the most important features of the site are very easy to use. The user is able to quickly find a way to create a board and add a new pin. Features that are less frequently used could be hard to find on the website. The issue with the mobile apps is one example, but also sending an email to the support team is one of the difficult-to-find features.</p> 	2013/03/01 05:50:02 PM
56127	dvargemidis	commented	2013-02-28T15:25:24Z	(null) 	http://hatchi13.wordpress.com/2013/02/28/brainstormstoryboard/comment-page-1/#comment-10	(null)	(null)	chikul13	<p>I can only agree whole-heartedly with that. The &#8216;no criticism&#8217; rule prevents discouraging great and original ideas. It&#8217;s just not easy to suppress the natural reflex of trying to maintain a critical mind.</p> <p>I actually take the &#8216;unstructured&#8217; part as a compliment. We got lots of different ideas during the brainstorm and wrote them all down when they came, like I think a brainstorm should be. It may sound a bit cheap to put it this way, but the way the notes were structured was entirely up to the person taking notes. Someone else taking notes could result in a very different look of our brainstorm&#8217;s notes, but the ideas would be exactly the same. Ultimately, the only thing that really matters is that a brainstorm brings forth a lot of ideas.</p> 	2013/03/01 05:49:59 PM
56130	dvargemidis	commented	2013-02-26T12:29:13Z	(null) 	http://hatchi13.wordpress.com/2013/02/21/uiofpinterest/comment-page-1/#comment-7	(null)	(null)	chikul13	<p>In favor of the flow of the blog I chose not to mention it explicitly, but the penultimate part of the blog post and the part before it refer to our user evaluations.</p> <p>We asked the other team to use some of the more important functionalities of Pinterest like pinning and commenting. While there weren&#8217;t any major problems doing this, we noticed some lower level problems (described in our blog post) like not being able to press enter to send a message or not being able to pin a picture without choosing a specific board.</p> <p>In that sense, conducting the user evaluations was important: major flaws are easily found by ourselves, but lower level problems are easier to track when someone else uses the application.</p> 	2013/03/01 05:49:59 PM
56131	dvargemidis	commented	2013-02-25T23:36:45Z	(null) 	http://hatchi13.wordpress.com/2013/02/21/uiofpinterest/comment-page-1/#comment-6	(null)	(null)	chikul13	<p>I&#8217;d like to elaborate my thoughts a bit on the first part of your comment.</p> <p>By nature, a pin board is chaotic and as such has some kind of playfulness to it. That&#8217;s why I think the concept behind Pinterest most certainly has its charm. However, when looking at the pin board in your kitchen, you can see it in its entirety due to its limited size. In one view, you can see what the important messages are, the groceries, reminders,&#8230;</p> <p>Pinterest doesn&#8217;t provide that luxury of seeing the big picture in one look. If the pin board in your kitchen had a size of about two by two meters, you&#8217;d have to come with a better way of pinning messages to prevent missing an important note.</p> <p>I think that&#8217;s the major flaw with Pinterest. I like the playfulness of a chaotic pin board, but I want the freedom to order anything the way I want.</p> 	2013/03/01 05:49:59 PM
56132	dvargemidis	commented	2013-02-25T23:04:40Z	(null) 	http://hatchi13.wordpress.com/2013/02/21/uiofpinterest/comment-page-1/#comment-5	(null)	(null)	chikul13	<p>The main problem with Pinterest is that it doesn&#8217;t provide the user with good sorting and filtering options, unlike most social media. This is in my opinion one of the most important factors contributing to the chaos.</p> <p>As a user who just pinned a new picture on Pinterest, I don&#8217;t know whether it will be added to the top or the bottom of my pin board (or maybe randomly somewhere in the middle). This is in contrast with for instance Twitter: new posts are added to the top (so I don&#8217;t need to scroll all the way down to see the newest stuff like on Pinterest). I can easily choose which one&#8217;s tweets I want to see and let&#8217;s say the last time I read any new tweets was about 24 hours ago, I know exactly where I left off and where to pick up on any new messages.</p> <p>For me that&#8217;s the reason I think Pinterest is inferior to other similar social media.</p> 	2013/03/01 05:49:59 PM
56111	simonchuptys	commented	2013-03-01T13:10:25Z	(null) 	http://jetschi.wordpress.com/2013/03/01/storyboards-and-paper-protoypes/comment-page-1/#comment-14	(null)	(null)	chikul13	<p>The default version of the main screen indeed acts a sort of &#8216;activity stream&#8217;, both showing the incoming and outgoing recommendations. We hope the arrows will make the distinction clear, but as you said, it will be the users who will know best <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /><br /> We included some easy-accessible filter options for showing only incoming/outgoing recommendations, but they might not show up very clear in the posted pictures. Hopefully, they will be eye-catching enough when we test the prototype with real users.</p> 	2013/03/01 05:49:58 PM
56123	simonchuptys	commented	2013-02-20T17:19:24Z	(null) 	http://jetschi.wordpress.com/2013/02/20/setting-up-the-blog/comment-page-1/#comment-2	(null)	(null)	chikul13	<p>Added our team name to the blog title. Made it even more accurate <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> </p> 	2013/03/01 05:49:58 PM
56147	gill_vdb	commented	2013-02-25T21:20:43Z	(null) 	http://chiconcarne.wordpress.com/2013/02/21/a-quick-usability-review-of-pinterest/comment-page-1/#comment-6	(null)	(null)	chikul13	<p>Good first blog, I like that you evaluated effectiveness<br /> efficiency and satisfaction rather than just evaluating just one.</p> 	2013/03/01 05:50:01 PM
